Date,DayOfWeek,WkendWkDay,All_Test_Results,Positives_N,Positives_R,Hospitalizations,Deaths,Ggle_Corona,EBoundPeak,WBoundPeak,TrafficPeakTotal,All_Test_Results_NormZ,Positives_N_NormZ,Positives_R_NormZ,Hospitalizations_NormZ,Deaths_NormZ,Ggle_Corona_NormZ,EBoundPeak_NormZ,WBoundPeak_NormZ,TrafficPeakTotal_NormZ
6/24/2020,Wednesday,Weekday,3446,111,0.032211259,6,0,13,2953,3014,5967,0.40564501,0.351180725,0.39150827,0.260069849,0.174857375,0.405767826,0.420934853,0.577075686,0.504730718
6/25/2020,Thursday,Weekday,3185,102,0.032025118,10,2,13,2990,3001,5991,0.377049633,0.335677302,0.39059353,0.398048924,0.350096937,0.405767826,0.432515849,0.573556065,0.508347516
6/26/2020,Friday,Weekday,3433,177,0.051558404,4,1,13,3256,3051,6307,0.404207336,0.470903608,0.488919679,0.201719564,0.25459459,0.405767826,0.516879554,0.587058537,0.555792731
6/27/2020,Saturday,Weekend,3709,110,0.02965759,11,1,13,2371,1549,3920,0.434977821,0.349445258,0.379013403,0.435567062,0.25459459,0.405767826,0.25334525,0.206708826,0.223179366
6/28/2020,Sunday,Weekend,2813,116,0.041237113,11,0,13,2324,1074,3398,0.337465802,0.359904039,0.436490278,0.435567062,0.174857375,0.405767826,0.241492196,0.125873131,0.168852043
6/29/2020,Monday,Weekday,2346,105,0.044757033,5,0,13,3378,2973,6351,0.290252136,0.340815689,0.454292151,0.229858637,0.174857375,0.405767826,0.555548419,0.565955774,0.562351527
6/30/2020,Tuesday,Weekday,4221,203,0.048092869,4,0,13,3318,3524,6842,0.492972954,0.519453591,0.471248795,0.201719564,0.174857375,0.405767826,0.536573881,0.707751184,0.63398786
7/1/2020,Wednesday,Weekday,4124,205,0.04970902,3,2,13,3338,3042,6380,0.481936424,0.523185435,0.479484688,0.175751666,0.350096937,0.405767826,0.542910147,0.584635193,0.566665136
7/2/2020,Thursday,Weekday,4571,156,0.0341282,5,2,13,3240,2933,6173,0.532779128,0.431970312,0.400962581,0.229858637,0.350096937,0.405767826,0.511788511,0.555056471,0.53573138
7/3/2020,Friday,Weekday,4389,188,0.042834359,7,3,13,2610,1833,4443,0.51209562,0.491432998,0.444554572,0.292207339,0.456198029,0.405767826,0.318016501,0.267085794,0.286407754
7/4/2020,Saturday,Weekend,4894,175,0.035758071,5,0,13,1824,1033,2857,0.569234714,0.467177685,0.409047193,0.229858637,0.174857375,0.405767826,0.135543394,0.120107597,0.12239412
7/5/2020,Sunday,Weekend,2082,89,0.042747358,5,1,14,1954,1112,3066,0.265008207,0.31377431,0.444114696,0.229858637,0.25459459,0.422546234,0.159428475,0.131386662,0.139151063
7/6/2020,Monday,Weekday,2025,73,0.036049383,9,2,14,2722,3010,5732,0.259707974,0.287698062,0.410496371,0.361451052,0.350096937,0.422546234,0.350539337,0.575993367,0.469341712
7/7/2020,Tuesday,Weekday,4152,153,0.036849711,12,2,14,3636,3248,6884,0.485121179,0.42645305,0.414483974,0.47367471,0.350096937,0.422546234,0.635179596,0.639121465,0.639941212
7/8/2020,Wednesday,Weekday,5157,176,0.034128369,9,2,14,3431,3131,6562,0.598502717,0.469040307,0.40096342,0.361451052,0.350096937,0.422546234,0.572205423,0.608443569,0.593535774
7/9/2020,Thursday,Weekday,5233,169,0.032295051,6,5,14,3636,3026,6662,0.606866066,0.456018455,0.391920234,0.260069849,0.670055769,0.422546234,0.635179596,0.580319122,0.608122869
7/10/2020,Friday,Weekday,2864,155,0.054120112,7,1,14,3484,2906,6390,0.342798867,0.430129695,0.501997863,0.292207339,0.25459459,0.422546234,0.588734711,0.547675318,0.568150775
7/11/2020,Saturday,Weekend,3231,164,0.050758279,11,0,14,2585,1680,4265,0.382045626,0.44674515,0.484836616,0.435567062,0.174857375,0.422546234,0.310933805,0.23349863,0.263968499
7/12/2020,Sunday,Weekend,4066,145,0.035661584,9,0,13,2433,1123,3556,0.475343328,0.411813368,0.408567474,0.361451052,0.174857375,0.405767826,0.269436811,0.133013347,0.184321263
7/13/2020,Monday,Weekday,4075,142,0.034846626,9,1,13,3238,3074,6312,0.476365998,0.406353832,0.404521168,0.361451052,0.25459459,0.405767826,0.511151978,0.593236268,0.556538853
7/14/2020,Tuesday,Weekday,4704,170,0.036139456,15,2,13,3379,3393,6772,0.547841382,0.457876159,0.410944702,0.588042148,0.350096937,0.405767826,0.555863708,0.675915098,0.623994186
7/15/2020,Wednesday,Weekday,5329,203,0.038093451,7,1,13,3725,3189,6914,0.617359755,0.519453591,0.420698241,0.292207339,0.25459459,0.405767826,0.661527202,0.623749232,0.644173019
7/16/2020,Thursday,Weekday,5153,202,0.039200466,6,0,13,3496,3022,6518,0.598061252,0.517587008,0.426246093,0.260069849,0.174857375,0.405767826,0.592456523,0.579238571,0.587074784
7/17/2020,Friday,Weekday,5021,205,0.04082852,9,0,13,3425,2891,6316,0.583425938,0.523185435,0.434431437,0.361451052,0.174857375,0.405767826,0.570325601,0.543567379,0.557135607
7/18/2020,Saturday,Weekend,5093,165,0.032397408,8,2,13,2543,1545,4088,0.591424556,0.448597648,0.392423646,0.326079364,0.350096937,0.405767826,0.299192074,0.20592052,0.24257951
7/19/2020,Sunday,Weekend,4976,167,0.033561093,10,2,11,2401,1258,3659,0.578408978,0.452305969,0.398159305,0.398048924,0.350096937,0.372753817,0.261067918,0.154107529,0.194865429
7/20/2020,Monday,Weekday,4597,182,0.039591038,7,2,11,3268,3107,6375,0.535728008,0.480228853,0.428207009,0.292207339,0.350096937,0.372753817,0.520696077,0.602059223,0.565921962
7/21/2020,Tuesday,Weekday,4365,165,0.037800687,9,1,11,3533,3068,6601,0.509364488,0.448597648,0.419233626,0.361451052,0.25459459,0.372753817,0.603878292,0.591626855,0.599241407
7/22/2020,Wednesday,Weekday,5355,221,0.041269841,9,2,11,3352,3200,6552,0.620187385,0.55293973,0.436655264,0.361451052,0.350096937,0.372753817,0.547339148,0.626631018,0.592069534
7/23/2020,Thursday,Weekday,5092,234,0.045954438,4,1,11,3544,3121,6665,0.591313716,0.576905225,0.460370822,0.201719564,0.25459459,0.372753817,0.607257305,0.605786865,0.608558254
7/24/2020,Friday,Weekday,5545,179,0.032281335,8,1,11,3492,2986,6478,0.640647347,0.474632079,0.39185279,0.326079364,0.25459459,0.372753817,0.591216828,0.569487691,0.581180569
7/25/2020,Saturday,Weekend,4749,205,0.043166983,6,1,11,1696,1465,3161,0.552923177,0.523185435,0.446236955,0.260069849,0.25459459,0.372753817,0.114542207,0.190531885,0.147261651
7/26/2020,Sunday,Weekend,4814,135,0.028043207,10,2,9,1584,1009,2593,0.560248018,0.393687227,0.3711782,0.398048924,0.350096937,0.340649311,0.098159787,0.116820308,0.103323147
7/27/2020,Monday,Weekday,2929,122,0.041652441,11,1,9,3176,3076,6252,0.349641459,0.370468781,0.438584817,0.435567062,0.25459459,0.340649311,0.491413424,0.593772391,0.547572907
7/28/2020,Tuesday,Weekday,4048,144,0.035573123,9,2,9,3339,3118,6457,0.473298482,0.409991569,0.408127779,0.361451052,0.350096937,0.340649311,0.543226687,0.604988887,0.578078706
7/29/2020,Wednesday,Weekday,5296,201,0.037953172,11,3,9,3540,3265,6805,0.613761828,0.515720041,0.419996328,0.435567062,0.456198029,0.340649311,0.606029494,0.643510612,0.628716322
7/30/2020,Thursday,Weekday,5588,220,0.039370079,12,2,9,3552,3216,6768,0.645224715,0.551087038,0.427097436,0.47367471,0.350096937,0.340649311,0.609709718,0.630810054,0.623420526
7/31/2020,Friday,Weekday,4644,131,0.028208441,12,5,9,3583,3064,6647,0.541053588,0.386498431,0.371977755,0.47367471,0.670055769,0.340649311,0.619170825,0.590553052,0.605943927
8/1/2020,Saturday,Weekend,4390,139,0.03166287,10,3,9,2319,759,3078,0.512209406,0.400912442,0.388815106,0.398048924,0.456198029,0.340649311,0.240249201,0.086318009,0.140158443
8/2/2020,Sunday,Weekend,4255,96,0.022561692,6,1,10,2452,1183,3635,0.496843136,0.325492978,0.344987484,0.260069849,0.25459459,0.356574527,0.274468695,0.142129822,0.192376319
8/3/2020,Monday,Weekday,3529,125,0.035420799,8,3,10,3341,3005,6346,0.414853247,0.3757886,0.40737093,0.326079364,0.456198029,0.356574527,0.543859686,0.574639663,0.561607036
8/4/2020,Tuesday,Weekday,4536,112,0.024691358,13,6,10,3463,3244,6707,0.528806669,0.352919301,0.355083154,0.512024981,0.762729197,0.356574527,0.582202476,0.638086031,0.614639123
